asset_type,category,name,platform,hook,post,cta,install_command,repo_url
integration,Content,mycred,LinkedIn / X,Stop making your agent guess how Mycred works.,"The `mycred` integration guide gives agents a standalone reference for content platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/mycred.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,n8n,LinkedIn / X,Stop making your agent guess how N8n works.,"The `n8n` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/n8n.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Content,new-user-approve,LinkedIn / X,Stop making your agent guess how New User Approve works.,"The `new-user-approve` integration guide gives agents a standalone reference for content platform reference with API -, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/new-user-approve.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,newsletter,LinkedIn / X,Stop making your agent guess how Newsletter works.,"The `newsletter` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/newsletter.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,nex-forms,LinkedIn / X,Stop making your agent guess how Nex Forms works.,"The `nex-forms` integration guide gives agents a standalone reference for analytics platform reference with API -, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/nex-forms.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,CRM,nimble,LinkedIn / X,Stop making your agent guess how Nimble works.,"The `nimble` integration guide gives agents a standalone reference for crm platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/nimble.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,CRM,ninja-forms,LinkedIn / X,Stop making your agent guess how Ninja Forms works.,"The `ninja-forms` integration guide gives agents a standalone reference for crm platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/ninja-forms.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Content,ninja-tables,LinkedIn / X,Stop making your agent guess how Ninja Tables works.,"The `ninja-tables` integration guide gives agents a standalone reference for content platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/ninja-tables.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,nitrosend,LinkedIn / X,Stop making your agent guess how Nitrosend works.,"The `nitrosend` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP ✓, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/nitrosend.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Social,notificationx,LinkedIn / X,Stop making your agent guess how Notificationx works.,"The `notificationx` integration guide gives agents a standalone reference for social platform reference with API -, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/notificationx.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Operations,notion,LinkedIn / X,Stop making your agent guess how Notion works.,"The `notion` integration guide gives agents a standalone reference for operations platform reference with API ✓, MCP ✓, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/notion.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,CRM,nutshell-crm,LinkedIn / X,Stop making your agent guess how Nutshell CRM works.,"The `nutshell-crm` integration guide gives agents a standalone reference for crm platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/nutshell-crm.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
